,IDENTIFIANT_CREDIT,IDENTIFIANT_TIERS,VILLE_RC,REGION_RC,VILLE_TIERS,REGION_TIERS,DATE_CREATION_ENTREPRISE,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,PERIODICITE,DATE_ACCORD,DUREE_CONCOURS,UNITE_DUREE_CONCOURS,DATE_PREMIER_DEBLOCAGE,CENTRE_AFFAIRE,FINALITE_CREDIT,CLASSE_RISQUE,NBRE_JOUR_IMPAYE,MONTANT_DEMANDE_MEJ,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT
32,3111008,01A2261,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,03/06/2009,5166,51,516,0,60,24,1.0,Mensuelle,19/06/2019,48.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,3621117.5,1561810.25,2059307.25,0.0,19337318.0,0.0,0.0,0.0,23165892.75,0.0,0.0,0.0,140140.0,25365340.0,22382360.0,10661185.5,23712689.0,1269518.25,1107356.25,465965.5,20932912.0,95595.5,1028527.5,-588588.0,387136.75,0.0,0.0,0.0,0.0,11455193.75,0.0,11455193.75,4263008.75,8429921.5,5480224.75,25365340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47378.0,0
33,3111159,01A2261,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,03/06/2009,5166,51,516,0,60,24,1.0,Mensuelle,19/06/2019,48.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,3621117.5,1561810.25,2059307.25,0.0,19337318.0,0.0,0.0,0.0,23165892.75,0.0,0.0,0.0,140140.0,25365340.0,22382360.0,10661185.5,23712689.0,1269518.25,1107356.25,465965.5,20932912.0,95595.5,1028527.5,-588588.0,387136.75,0.0,0.0,0.0,0.0,11455193.75,0.0,11455193.75,4263008.75,8429921.5,5480224.75,25365340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47378.0,0
34,3111180,01A2261,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,03/06/2009,5166,51,516,0,60,24,1.0,Mensuelle,19/06/2019,48.0,mois,19/06/2019,CENTRE D’AFFAIRES DE FES,Développement,B,2965.0,,0.0,0.0,0.0,0.0,0.0,0.0,3621117.5,1561810.25,2059307.25,0.0,19337318.0,0.0,0.0,0.0,23165892.75,0.0,0.0,0.0,140140.0,25365340.0,22382360.0,10661185.5,23712689.0,1269518.25,1107356.25,465965.5,20932912.0,95595.5,1028527.5,-588588.0,387136.75,0.0,0.0,0.0,0.0,11455193.75,0.0,11455193.75,4263008.75,8429921.5,5480224.75,25365340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47378.0,1
35,3087919,01A2271,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,31/12/2014,131,1,13,1,6,7,5.5,Mensuelle,03/01/2019,5.0,an(s),08/02/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5475470.0,0.0,5475470.0,45045.0,0.0,0.0,0.0,0.0,60560.5,0.0,0.0,0.0,79079.0,5615109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575575.0,1439938.5,2015513.5,2467965.5,3599596.0,0.0,5615109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,3109385,01A2271,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,31/12/2014,140,1,14,0,6,7,5.5,Annuelle,10/06/2019,4.0,an(s),23/07/2019,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5475470.0,0.0,5475470.0,45045.0,0.0,0.0,0.0,0.0,60560.5,0.0,0.0,0.0,79079.0,5615109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575575.0,1439938.5,2015513.5,2467965.5,3599596.0,0.0,5615109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,3104420,01A2277,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,16/04/1979,5241,52,524,8,110,23,5.95,Mensuelle,29/04/2019,60.0,mois,25/12/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,11069808.75,9109100.0,1960708.75,9260501.25,1502000.5,0.0,0.0,0.0,12083321.25,0.0,0.0,0.0,6363607.25,20407637.25,28527.75,24960.25,32104322.25,6185179.0,2054552.5,1549798.25,20315795.5,3929175.25,1594593.0,-79079.0,1064813.75,0.0,0.0,0.0,0.0,9542282.75,0.0,9542282.75,7324567.25,10864353.5,1001.0,20407637.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64144.5,0
38,3078529,01A2430,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,04/03/1998,8022,80,802,0,135,9,6.5,Mensuelle,19/10/2018,5.0,an(s),10/01/2019,CENTRE D’AFFAIRES DE RABAT,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,11463452.0,7667159.5,3796292.5,0.0,1962460.5,0.0,0.0,0.0,2052550.5,0.0,0.0,0.0,691691.0,6540534.0,10849839.0,9912402.5,11465454.0,5372367.0,1558056.5,1212211.0,2212210.0,3763259.5,1037036.0,-19019.0,692692.0,0.0,0.0,0.0,0.0,4569565.0,714714.0,5284279.0,33033.0,1256255.0,0.0,6540534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22908.0,0
39,3049192,01A2444,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,15/01/2009,7421,74,742,0,2,5,7.5,Mensuelle,18/01/2018,10.0,an(s),,CENTRE D’AFFAIRES D’OUJDA,Développement,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,3081453,01A2535,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,18/02/2003,2225,22,222,0,13,23,7.0,Mensuelle,13/11/2018,60.0,mois,25/04/2019,CENTRE D’AFFAIRES DE FES,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,6586329.75,2405403.0,4180926.75,758758.0,3505001.5,0.0,0.0,0.0,5396891.5,0.0,0.0,0.0,26526.5,9604344.75,5659.5,4028.75,9290030.75,2524021.5,1338587.25,1135884.75,5706200.5,1146145.0,942942.0,-60310.25,729729.0,0.0,0.0,0.0,0.0,4669665.0,674173.5,5343838.5,2608355.75,3880126.25,380380.0,9604344.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18561.5,0
41,3089469,01A2535,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,18/02/2003,2225,22,222,0,13,1,5.0,Trimestrielle,17/01/2019,7.0,an(s),13/06/2019,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6586329.75,2405403.0,4180926.75,758758.0,3505001.5,0.0,0.0,0.0,5396891.5,0.0,0.0,0.0,26526.5,9604344.75,5659.5,4028.75,9290030.75,2524021.5,1338587.25,1135884.75,5706200.5,1146145.0,942942.0,-60310.25,729729.0,0.0,0.0,0.0,0.0,4669665.0,674173.5,5343838.5,2608355.75,3880126.25,380380.0,9604344.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18561.5,0
42,3132633,01A2535,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,18/02/2003,2225,22,222,0,13,25,0.0,Mensuelle,04/12/2019,60.0,mois,29/06/2020,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6586329.75,2405403.0,4180926.75,758758.0,3505001.5,0.0,0.0,0.0,5396891.5,0.0,0.0,0.0,26526.5,9604344.75,5659.5,4028.75,9290030.75,2524021.5,1338587.25,1135884.75,5706200.5,1146145.0,942942.0,-60310.25,729729.0,0.0,0.0,0.0,0.0,4669665.0,674173.5,5343838.5,2608355.75,3880126.25,380380.0,9604344.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18561.5,0
43,3099811,01A2748,SALE,Rabat-Salé-Kénitra,SALE,Rabat-Salé-Kénitra,15/07/1998,4522,45,452,2,205,23,0.0,Mensuelle,25/04/2019,48.0,mois,25/07/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,10427417.0,3541538.0,6885879.0,29472943.5,15863848.0,0.0,0.0,0.0,46920123.25,0.0,0.0,0.0,1165914.75,54971917.0,20870330.25,33653.25,56922866.0,9575816.25,4014760.75,1880879.0,43621578.0,5526270.75,3278525.25,-1992240.25,1144643.5,0.0,0.0,0.0,0.0,15223958.75,1896644.75,17120603.5,7306048.75,18826808.0,19024505.5,54971917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94184.5,0
44,3124249,01A2748,SALE,Rabat-Salé-Kénitra,SALE,Rabat-Salé-Kénitra,15/07/1998,4522,45,452,4,205,23,0.0,Mensuelle,27/09/2019,48.0,mois,25/05/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,10427417.0,3541538.0,6885879.0,29472943.5,15863848.0,0.0,0.0,0.0,46920123.25,0.0,0.0,0.0,1165914.75,54971917.0,20870330.25,33653.25,56922866.0,9575816.25,4014760.75,1880879.0,43621578.0,5526270.75,3278525.25,-1992240.25,1144643.5,0.0,0.0,0.0,0.0,15223958.75,1896644.75,17120603.5,7306048.75,18826808.0,19024505.5,54971917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94184.5,0
45,3054261,01A279,OUARZAZATE,Drâa-Tafilalet,OUARZAZATE,Drâa-Tafilalet,11/11/2004,6042,60,604,4,19,24,8.0,Mensuelle,17/02/2018,48.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2870367.5,2399397.0,470970.5,0.0,2163161.0,0.0,0.0,0.0,2616363.75,0.0,0.0,0.0,308808.5,3396142.75,5676138.25,10587.25,12487725.25,5780024.25,4067063.0,2505252.75,4088834.75,1359608.25,3100847.75,-355355.0,1539037.5,0.0,0.0,0.0,0.0,2909907.0,0.0,2909907.0,93093.0,144394.25,341841.5,3396142.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24950.5,0
46,3083732,01A279,OUARZAZATE,Drâa-Tafilalet,OUARZAZATE,Drâa-Tafilalet,11/11/2004,6031,60,603,5,19,24,1.0,Mensuelle,03/12/2018,48.0,mois,27/07/2018,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2870367.5,2399397.0,470970.5,0.0,2163161.0,0.0,0.0,0.0,2616363.75,0.0,0.0,0.0,308808.5,3396142.75,5676138.25,10587.25,12487725.25,5780024.25,4067063.0,2505252.75,4088834.75,1359608.25,3100847.75,-355355.0,1539037.5,0.0,0.0,0.0,0.0,2909907.0,0.0,2909907.0,93093.0,144394.25,341841.5,3396142.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24950.5,0
47,3057995,01A2863,CASABLANCA,Casablanca-Settat,MOHAMMEDIA,Casablanca-Settat,01/01/2014,3430,34,343,27,0,1,6.0,Trimestrielle,27/04/2018,8.0,an(s),24/10/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,2396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48,3057991,01A2970,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,05/08/2014,7470,74,747,0,0,23,1.0,Mensuelle,02/04/2018,48.0,mois,25/04/2018,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,1278026.75,254504.25,1023522.5,27527.5,4339335.0,0.0,0.0,0.0,5073318.25,0.0,0.0,0.0,99849.75,6196690.5,7697.25,7713.25,8924415.5,5642637.0,458207.75,467967.5,2477725.25,5155650.5,427927.5,-24774.75,342592.25,0.0,0.0,0.0,0.0,791040.25,146646.5,937686.75,2673170.5,4983979.0,275024.75,6196690.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17900.5,0
49,3096709,01A349,TAROUDANT,Souss-Massa,TAROUDANT,Souss-Massa,17/06/2002,4521,45,452,0,600,23,5.5,Mensuelle,06/03/2019,48.0,mois,25/02/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,35540505.0,11451940.5,24088564.5,37600563.0,49002203.25,0.0,0.0,0.0,92738145.5,0.0,0.0,0.0,686686.0,117513396.0,45018531.25,98155.0,125387762.5,23112839.75,5386381.0,3596593.0,83811477.75,16475208.75,3243490.25,-2148896.75,1420168.75,0.0,0.0,0.0,0.0,20439419.0,23628855.25,44068274.25,23419896.5,37521233.75,35923888.0,117513396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246510.0,0
50,3105986,01A349,TAROUDANT,Souss-Massa,TAROUDANT,Souss-Massa,17/06/2002,4521,45,452,9,600,24,6.5,Mensuelle,09/05/2019,48.0,mois,17/09/2018,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,35540505.0,11451940.5,24088564.5,37600563.0,49002203.25,0.0,0.0,0.0,92738145.5,0.0,0.0,0.0,686686.0,117513396.0,45018531.25,98155.0,125387762.5,23112839.75,5386381.0,3596593.0,83811477.75,16475208.75,3243490.25,-2148896.75,1420168.75,0.0,0.0,0.0,0.0,20439419.0,23628855.25,44068274.25,23419896.5,37521233.75,35923888.0,117513396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246510.0,0
51,3105999,01A349,TAROUDANT,Souss-Massa,TAROUDANT,Souss-Massa,17/06/2002,4521,45,452,7,600,24,0.0,Mensuelle,09/05/2019,48.0,mois,31/03/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,35540505.0,11451940.5,24088564.5,37600563.0,49002203.25,0.0,0.0,0.0,92738145.5,0.0,0.0,0.0,686686.0,117513396.0,45018531.25,98155.0,125387762.5,23112839.75,5386381.0,3596593.0,83811477.75,16475208.75,3243490.25,-2148896.75,1420168.75,0.0,0.0,0.0,0.0,20439419.0,23628855.25,44068274.25,23419896.5,37521233.75,35923888.0,117513396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246510.0,0
52,3075703,01A669,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,06/03/1992,7023,70,702,0,100,30,5.25,Trimestrielle,23/10/2018,7.0,an(s),,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53,3114540,01A727,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,03/06/2010,1534,15,153,0,460,24,7.0,Mensuelle,10/07/2019,84.0,mois,29/10/2019,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,81725644.0,38513224.75,43212419.25,36768231.5,15788022.25,0.0,0.0,0.0,70826756.0,0.0,0.0,0.0,4572568.0,118611743.25,102138.5,95809.25,103214111.0,19176657.5,5491235.75,5752246.5,70795224.5,12405643.25,1502250.75,-2823320.5,-871120.25,0.0,0.0,0.0,0.0,42850057.25,9208199.0,52058256.25,15489223.75,33174891.75,33378595.25,118611743.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209589.5,0
54,3114705,01A727,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,03/06/2010,1597,15,159,0,460,24,7.0,Mensuelle,10/07/2019,60.0,mois,30/11/2019,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,81725644.0,38513224.75,43212419.25,36768231.5,15788022.25,0.0,0.0,0.0,70826756.0,0.0,0.0,0.0,4572568.0,118611743.25,102138.5,95809.25,103214111.0,19176657.5,5491235.75,5752246.5,70795224.5,12405643.25,1502250.75,-2823320.5,-871120.25,0.0,0.0,0.0,0.0,42850057.25,9208199.0,52058256.25,15489223.75,33174891.75,33378595.25,118611743.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209589.5,0
55,3077524,01A811,LARACHE,Tanger-Tétouan-Al Hoceima,LARACHE,Tanger-Tétouan-Al Hoceima,04/05/2005,117,1,11,0,454,34,7.25,Mensuelle,11/10/2018,36.0,mois,,CENTRE D’AFFAIRES DE TANGER,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
56,3114332,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,6.5,Annuelle,08/07/2019,10.0,an(s),22/07/2019,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
57,3114333,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,10.0,an(s),23/08/2021,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
58,3114334,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,10.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
59,3114335,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,10.0,an(s),28/01/2022,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
60,3114336,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,2.0,an(s),05/07/2021,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
61,3114337,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,7.0,an(s),23/08/2021,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
62,3114338,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,10.0,an(s),23/08/2021,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
63,3114339,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,2.0,an(s),05/07/2021,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
64,3114340,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,7.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
65,3114341,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,2.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
66,3114342,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,7.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
67,3114343,01A907,FES,Fès-Meknès,FES,Fès-Meknès,20/06/1988,117,1,11,0,49,7,5.0,Annuelle,09/07/2019,2.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,25231206.0,1507255.75,23723950.25,8036778.75,14101587.5,0.0,0.0,0.0,30921390.5,0.0,0.0,0.0,75825.75,54721166.5,30319.0,28777.25,36171135.0,-1974222.25,2553300.75,1648396.75,36172386.25,2453451.0,2548796.25,-972471.5,1421420.0,0.0,0.0,0.0,0.0,15753237.5,9244485.25,24997722.75,19057038.0,20619599.0,9103844.75,54721166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71862.5,0
